source,source_date,raw_mention,activity_id,match_type,mention_date,discipline,split
piping_progress.xlsx,2027-03-12,"Pneumatic leak test with nitrogen, flare header",PIP-HYT-1512,exact,,piping,train
piping_progress.xlsx,2027-03-12,"Install restriction orifice spools and sampling connections, Unit 1 — completed 28/11/2026",PIP-INS-1319,exact,2026-11-28,piping,train
piping_progress.xlsx,2027-03-12,"Chamber and catch pit construction, OWS outfall — completed 2026-04-23",PIP-UGS-1156,exact,2026-04-23,piping,test
piping_progress.xlsx,2027-03-12,"Trenching for firewater ring main 10""-P-1602-B1A, Unit 1 and manifold — completed 16/Apr/2026",PIP-UGS-1170,exact,2026-04-16,piping,train
piping_progress.xlsx,2027-03-12,"Hydrotest firewater main 10""-P-1602-B1A, Manifold to Unit 1 section — completed 2026-04-14",PIP-UGS-1172,exact,2026-04-14,piping,train
piping_progress.xlsx,2027-03-12,"Hydrotest firewater main 10""-P-1602-B1A, Unit 1 to Unit 2 section — completed 16/04/2026",PIP-UGS-1173,exact,2026-04-16,piping,train
piping_progress.xlsx,2027-03-12,"Backfill and compaction, firewater trench 10""-P-1602-B1A — completed 2026-04-21",PIP-UGS-1174,exact,2026-04-21,piping,train
piping_progress.xlsx,2027-03-12,"Firewater hydrant and monitor bases, ring main 10""-P-1602-B1A — completed 2026-04-17",PIP-UGS-1175,exact,2026-04-17,piping,train
piping_progress.xlsx,2027-03-12,"Field weld and NDT, crude header rack welds 1-18 — completed 2026-11-09",PIP-WLD-1313,exact,2026-11-09,piping,test
piping_progress.xlsx,2027-03-12,"Alloy weld and PMI, flare header, welds 20-31",PIP-WLD-1332,exact,,piping,dev
piping_progress.xlsx,2027-03-12,"Field welds and UT, tank farm manifold, welds 40-52 [12""-P-2101-A1A] — completed 19/Sep/2026",PIP-WLD-1344,exact,2026-09-19,piping,train
equipment_progress.xlsx,2027-03-12,"Load test, compressor package PK-2401 — completed 15/10/2026",STA-CMP-1525,exact,2026-10-15,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Erect flare stack FST-1301, guys tensioned — completed 02/05/2026",STA-FLR-1221,exact,2026-05-02,static_equipment,train
equipment_progress.xlsx,2027-03-12,Set flare knockout drum V-1401 [V-1401] — completed 23/Apr/2026,STA-FLR-1222,exact,2026-04-23,static_equipment,train
equipment_progress.xlsx,2027-03-12,Install flare tip ignition panel and pilot lines [FST-1301] — completed 2026-05-06,STA-FLR-1224,exact,2026-05-06,static_equipment,train
equipment_progress.xlsx,2027-03-12,Flare pilot ignition and pilot line purge test [FST-1301] — completed 05/Nov/2026,STA-FLS-1526,exact,2026-11-05,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Fit internals and demisters, V-2201 — completed 05/May/2026",STA-INT-1214,exact,2026-05-05,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Set instrument air compressors, package PK-2401 — completed 2026-05-15",STA-MCH-1216,exact,2026-05-15,static_equipment,test
equipment_progress.xlsx,2027-03-12,"Alignment check and coupling, compressor PK-2401 to receiver — completed 19/May/2026",STA-MCH-1217,exact,2026-05-19,static_equipment,train
equipment_progress.xlsx,2027-03-12,Set crude transfer pumps P-1401A and P-1401B [P-1401A] — completed 28/05/2026,STA-MCH-1240,exact,2026-05-28,static_equipment,test
equipment_progress.xlsx,2027-03-12,"Alignment check, P-1401A/B couplings — completed 2026-05-29",STA-MCH-1241,exact,2026-05-29,static_equipment,test
equipment_progress.xlsx,2027-03-12,"Motor bump test, pumps P-1401A/B [P-1401A] — completed 2026-09-25",STA-ROT-1523,exact,2026-09-25,static_equipment,dev
equipment_progress.xlsx,2027-03-12,"Performance run, crude transfer pumps P-1401A/B — completed 2026-09-28",STA-ROT-1524,exact,2026-09-28,static_equipment,test
equipment_progress.xlsx,2027-03-12,"72-hour integrated reliability run, process train — completed 08/01/2027",STA-RUN-1527,exact,2027-01-08,static_equipment,train
equipment_progress.xlsx,2027-03-12,Rig and set glycol contactor V-1201 — completed 15/Jun/2026,STA-SET-1203,exact,2026-06-15,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Set production manifold header assemblies, Unit 1, 16""-P-1002-A1A tie- — completed 09/May/2026",STA-SET-1204,exact,2026-05-09,static_equipment,test
equipment_progress.xlsx,2027-03-12,"Set fuel gas skid, utilities plinth U1",STA-SET-1207,exact,,static_equipment,dev
equipment_progress.xlsx,2027-03-12,"Set test separator V-2201, Unit 2 [V-2201] — completed 01/05/2026",STA-SET-1211,exact,2026-05-01,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Set wellhead control panel skid WHCP-2101, Unit 2 [WHCP-2101] — completed 24/04/2026",STA-SET-1212,exact,2026-04-24,static_equipment,dev
equipment_progress.xlsx,2027-03-12,"Set chemical injection skids CS-2501 and CS-2502, wellhead U1/U2 [CS-2501] — completed 2026-07-02",STA-SET-1243,exact,2026-07-02,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Monorail and davit erection, separator platforms — completed 16/Jun/2026",STA-SET-1244,exact,2026-06-16,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Tank shell erection, courses 1-3, TK-2101 [TK-2101] — completed 05/06/2026",STA-TNK-1230,exact,2026-06-05,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Shell course 3 and wind girder, TK-2101 [TK-2101] — completed 2026-06-04",STA-TNK-1232,exact,2026-06-04,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Tank roof structure and fittings, TK-2101 [TK-2101] — completed 12/06/2026",STA-TNK-1233,exact,2026-06-12,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Internal floating roof assembly, TK-2102 — completed 21/May/2026",STA-TNK-1235,exact,2026-05-21,static_equipment,test
equipment_progress.xlsx,2027-03-12,"Tank nozzles and manways fitting, TK-2101 and TK-2102 — completed 11/06/2026",STA-TNK-1236,exact,2026-06-11,static_equipment,train
equipment_progress.xlsx,2027-03-12,"Field welds, Unit 1 manifold spools, welds 1-12 — completed 11/05/2026",STA-WLD-1205,exact,2026-05-11,static_equipment,train
eni_progress.xlsx,2027-03-12,"Pull MV cable 11 kV, substation to transformer T-1 — commenced 2026-08-03",EL-CBL-1374,exact,2026-08-03,electrical,train
eni_progress.xlsx,2027-03-12,"Pull MV cable 11 kV, substation to transformer T-2 — completed 2026-08-11",EL-CBL-1375,exact,2026-08-11,electrical,dev
eni_progress.xlsx,2027-03-12,"Pull LV power cables, pump motors P-1401A/B [P-1401A] — completed 30/Jul/2026",EL-CBL-1376,exact,2026-07-30,electrical,test
eni_progress.xlsx,2027-03-12,"Pull LV power cables, wellhead panel WHCP-2101 feeders, Unit 2 — completed 11/07/2026",EL-CBL-1377,exact,2026-07-11,electrical,train
eni_progress.xlsx,2027-03-12,"Cable glanding, MCC-1 and MCC-2 feeders — completed 05/08/2026",EL-CBL-1383,exact,2026-08-05,electrical,test
eni_progress.xlsx,2027-03-12,"Core termination and lacing, MCC-1 and MCC-2 — completed 08/Aug/2026",EL-CBL-1384,exact,2026-08-08,electrical,dev
eni_progress.xlsx,2027-03-12,"Insulation resistance and hi-pot tests, MV cables to T-1 and T-2 — completed 28/09/2026",EL-ENS-1530,exact,2026-09-28,electrical,test
eni_progress.xlsx,2027-03-12,Protective relay setting and primary injection tests — completed 02/Oct/2026,EL-ENS-1531,exact,2026-10-02,electrical,train
eni_progress.xlsx,2027-03-12,"Earth grid and earthing pits, site-wide — completed 27/05/2026",EL-GRD-1378,exact,2026-05-27,electrical,train
eni_progress.xlsx,2027-03-12,"Lightning mast and down conductors, flare area — completed 07/May/2026",EL-GRD-1379,exact,2026-05-07,electrical,train
eni_progress.xlsx,2027-03-12,"Emergency lighting and exit signage, control building — completed 2026-07-21",EL-LTG-1381,exact,2026-07-21,electrical,train
eni_progress.xlsx,2027-03-12,"Install MCC panels and switchboard, substation room — completed 17/Jul/2026",EL-SWB-1373,exact,2026-07-17,electrical,train
eni_progress.xlsx,2027-03-12,"Install cable tray 450 mm, rack tier 3, Unit 2 stretch — completed 07/Jul/2026",EL-TRK-1361,exact,2026-07-07,electrical,dev
eni_progress.xlsx,2027-03-12,"Install cable tray and risers, substation building — completed 2026-06-11",EL-TRK-1370,exact,2026-06-11,electrical,dev
eni_progress.xlsx,2027-03-12,"Pull instrument cables, rack tier 2 to junction boxes JB-101 to JB-108 — completed 2026-09-03",INS-CBL-1396,exact,2026-09-03,instrumentation,train
eni_progress.xlsx,2027-03-12,"Loop check, Unit 1 loops L-1101 to L-1128 — completed 19/Dec/2026",INS-CHK-1406,exact,2026-12-19,instrumentation,dev
eni_progress.xlsx,2027-03-12,"Loop check, tank farm and utilities loops — completed 16/Nov/2026",INS-CHK-1408,exact,2026-11-16,instrumentation,train
eni_progress.xlsx,2027-03-12,"Revalidation of loop checks, post hydrotest — completed 2026-11-17",INS-CHK-1540,exact,2026-11-17,instrumentation,dev
eni_progress.xlsx,2027-03-12,"Install pressure transmitters PT-1101 to PT-1114, Unit 1 [PT-1101] — completed 2026-12-04",INS-FIT-1391,exact,2026-12-04,instrumentation,test
eni_progress.xlsx,2027-03-12,"Install level transmitters LT-1201 to LT-1206, separators [LT-1201] — commenced 17/Jun/2026",INS-FIT-1392,exact,2026-06-17,instrumentation,train
eni_progress.xlsx,2027-03-12,Install temperature elements TE-1301 to TE-1312 — completed 03/Nov/2026,INS-FIT-1393,exact,2026-11-03,instrumentation,dev
eni_progress.xlsx,2027-03-12,"Install flow meter elements FE-1401 to FE-1408, Unit 2 [FE-1401] — completed 2026-11-05",INS-FIT-1394,exact,2026-11-05,instrumentation,dev
eni_progress.xlsx,2027-03-12,"Install fire and gas detectors, wellhead and manifold — completed 2026-12-04",INS-FIT-1400,exact,2026-12-04,instrumentation,train
eni_progress.xlsx,2027-03-12,"Install ESD valve solenoids and actuation hook-up, blowdown headers 6"" — completed 21/11/2026",INS-IMP-1399,exact,2026-11-21,instrumentation,train
eni_progress.xlsx,2027-03-12,"Install junction boxes JB-101 to JB-108, field — completed 27/Aug/2026",INS-JBX-1395,exact,2026-08-27,instrumentation,train
eni_progress.xlsx,2027-03-12,Terminate field instruments at JB-101 to JB-108 — completed 2026-09-18,INS-TER-1398,exact,2026-09-18,instrumentation,train
hse_progress.xlsx,2027-03-12,As-built markup verification and red-line transfer — completed 26/Nov/2026,HSE-DOC-1551,exact,2026-11-26,hse,dev
hse_progress.xlsx,2027-03-12,Compilation of handover dossiers and O&M manuals — completed 02/12/2026,HSE-DOC-1552,exact,2026-12-02,hse,train
hse_progress.xlsx,2027-03-12,As-built drawing submission and document close-out to OIL — completed 12/03/2027,HSE-DOC-1559,exact,2027-03-12,hse,test
hse_progress.xlsx,2027-03-12,RFSU Unit 1 — completed 2027-01-04,HSE-HDO-1554,exact,2027-01-04,hse,train
hse_progress.xlsx,2027-03-12,RFSU Unit 2 — completed 04/Feb/2027,HSE-HDO-1555,exact,2027-02-04,hse,train
hse_progress.xlsx,2027-03-12,Provisional handover to Operations — completed 27/02/2027,HSE-HDO-1557,exact,2027-02-27,hse,train
hse_progress.xlsx,2027-03-12,Mechanical Completion Unit 1 — completed 31/10/2026,HSE-MS-1500,exact,2026-10-31,hse,train
hse_progress.xlsx,2027-03-12,Mechanical Completion Unit 2 — completed 09/11/2026,HSE-MS-1501,exact,2026-11-09,hse,train
hse_progress.xlsx,2027-03-12,"Mechanical Completion, Tank Farm and Utilities — completed 21/09/2026",HSE-MS-1502,exact,2026-09-21,hse,dev
hse_progress.xlsx,2027-03-12,Pre-startup safety review (PSSR) walkthrough — completed 24/12/2026,HSE-PSC-1550,exact,2026-12-24,hse,train
hse_progress.xlsx,2027-03-12,"Punchlist closure, category A and B items — completed 05/03/2027",HSE-PUN-1558,exact,2027-03-05,hse,train
hse_progress.xlsx,2027-03-12,"PESO statutory inspection, tanks TK-2101 and TK-2102 — completed 12/11/2026",HSE-REG-1544,exact,2026-11-12,hse,train
hse_progress.xlsx,2027-03-12,"PESO statutory inspection, flare system and pressure vessels V-1101/V- — completed 09/Nov/2026",HSE-REG-1545,exact,2026-11-09,hse,train
hse_progress.xlsx,2027-03-12,PCB consent and factory inspectorate compliance walkthrough — completed 13/Nov/2026,HSE-REG-1546,exact,2026-11-13,hse,train
hse_progress.xlsx,2027-03-12,"Safety signage and barricading, phase 1 work fronts — completed 20/03/2026",HSE-SGN-1043,exact,2026-03-20,hse,test
hse_progress.xlsx,2027-03-12,Establish emergency muster points and wind socks — completed 26/03/2026,HSE-SGN-1044,exact,2026-03-26,hse,train
hse_progress.xlsx,2027-03-12,Erection of temporary site office and stores — completed 16/03/2026,HSE-TMP-1040,exact,2026-03-16,hse,test
hse_progress.xlsx,2027-03-12,Install temporary water supply and septic facility — completed 23/03/2026,HSE-TMP-1041,exact,2026-03-23,hse,train
hse_progress.xlsx,2027-03-12,Temporary power distribution boards and cabling — completed 23/03/2026,HSE-TMP-1042,exact,2026-03-23,hse,dev
hse_progress.xlsx,2027-03-12,Fabrication shed and pipe yard establishment — completed 17/03/2026,HSE-TMP-1053,exact,2026-03-17,hse,dev
hse_progress.xlsx,2027-03-12,"Operations training and familiarization, OIL staff — completed 2026-12-27",HSE-TRN-1553,exact,2026-12-27,hse,train
dpr_day_15.txt,2026-09-15,"Work front opened for Fencing, approach road stretch on 25 Apr",CIV-FNC-1052,exact,2026-04-25,civil,train
dpr_day_03.txt,2026-04-01,"Place and compact selected fill, Unit 1 pad — 572 of 1900 m3 done, as of 2026-03-30",CIV-FIL-1006,exact,2026-03-30,civil,test
dpr_day_03.txt,2026-04-01,"Shuttering and concreting M25, separator foundation vessel completed 04/05/2026",CIV-FDN-1103,exact,2026-05-04,civil,train
dpr_day_03.txt,2026-04-01,"Fencing, approach road stretch completed 27 Apr",CIV-FNC-1052,exact,2026-04-27,civil,test
dpr_day_04.txt,2026-04-20,"Field welds, Unit 1 manifold spools, welds 1-12, finished 8 May 2026, JMR raised",STA-WLD-1205,exact,2026-05-08,static_equipment,dev
dpr_day_12.txt,2026-08-02,"Chain-link fencing with posts, site perimeter, 334 of 850 m complete so far, as of 2026-04-12",CIV-FNC-1032,exact,2026-04-12,civil,train
dpr_day_03.txt,2026-04-01,"Ring wall foundation, storage tank TK-2102 (TK-2102) — commenced 2026-04-23",CIV-FDN-1152,exact,2026-04-23,civil,dev
dpr_day_06.txt,2026-05-16,"Crew deployed on Set air receiver the separator vessel, utilities area",STA-SET-1215,exact,,static_equipment,dev
dpr_day_16.txt,2026-09-25,"Excavate unsuitable material, Unit 1 pad — completed on 20 Mar 2026",CIV-EXC-1005,exact,2026-03-20,civil,dev
dpr_day_10.txt,2026-07-06,"Load and fit internals and demisters, the separator vessel — 1 nos out of 1 done, as of 2026-05-13",STA-INT-1213,exact,2026-05-13,static_equipment,test
dpr_day_28.txt,2027-03-06,"Anti-termite treatment and PCC blinding, Unit 2 pad completed 4 Apr",CIV-FLR-1021,exact,2026-04-04,civil,train
dpr_day_10.txt,2026-07-06,"Bulk excavation, Unit 2 wellhead cellar — closed out this week",CIV-EXC-1020,exact,,civil,train
dpr_day_02.txt,2026-03-22,"Topographic survey and grid establishment, well-site boundary in progress, 3427 of 4800 m2 achieved",CIV-SRV-1001,exact,,civil,train
dpr_day_16.txt,2026-09-25,"Flush, dry and reinstate, test packs 1-3 in progress, 10 nos out of 12 achieved",PIP-FLS-1514,exact,,piping,dev
dpr_day_09.txt,2026-06-22,"Chain-link fencing with posts, site perimeter under way at the work front",CIV-FNC-1032,exact,,civil,test
dpr_day_08.txt,2026-06-11,"Work front opened for Approach road widening, OIL main gate to site (Ch 0-400) on 18 Mar 2026",CIV-EXC-1049,exact,2026-03-18,civil,train
dpr_day_17.txt,2026-10-07,"Cut and fill to formation level, well pad Unit 1 ongoing",CIV-EXC-1003,exact,,civil,dev
dpr_day_22.txt,2026-12-17,Flare pilot ignition and pilot line purge test — closed out this week,STA-FLS-1526,exact,,static_equipment,train
dpr_day_17.txt,2026-10-07,"Chamber and catch pit construction, OWS outfall, finished 2026-04-20, JMR raised",PIP-UGS-1156,exact,2026-04-20,piping,train
dpr_day_19.txt,2026-11-01,"Tank nozzles and manways fitting, the storage tank and closed out 11 Jun",STA-TNK-1236,exact,2026-06-11,static_equipment,train
dpr_day_18.txt,2026-10-21,"Cut and fill to formation level, well pad Unit 1, finished 30 Mar, JMR raised",CIV-EXC-1003,exact,2026-03-30,civil,train
dpr_day_10.txt,2026-07-06,"Monorail and davit erection, separator platforms — 1 nos out of 1 done, as of yesterday",STA-SET-1244,exact,2026-06-15,static_equipment,train
dpr_day_20.txt,2026-11-17,"Monorail and davit erection, separator platforms — 1 nos out of 1 done",STA-SET-1244,exact,,static_equipment,dev
dpr_day_15.txt,2026-09-15,"Roadside drain slabs, approach road stopped, material shortage at store",CIV-DRA-1051,exact,,civil,train
dpr_day_15.txt,2026-09-15,"Tank shell erection, courses 1-3, the storage tank — closed out this week",STA-TNK-1230,exact,,static_equipment,dev
dpr_day_16.txt,2026-09-25,"Crew deployed on V-1101 — 7-day wet cure, separator foundation V-1101",CIV-FDN-1104,exact,,civil,train
dpr_day_13.txt,2026-08-19,"Chamber and catch pit construction, OWS outfall completed 20 Apr 2026",PIP-UGS-1156,exact,2026-04-20,piping,train
dpr_day_06.txt,2026-05-16,"Load and fit internals and demisters, the separator vessel — completed on 11/May/2026",STA-INT-1213,exact,2026-05-11,static_equipment,dev
dpr_day_27.txt,2027-02-19,"Sleeper and column footings, pipe rack Module 1 completed 2026-04-22",CIV-FDN-1165,exact,2026-04-22,civil,train
dpr_day_15.txt,2026-09-15,Work front opened for Control building blockwork and roofing on 2026-05-30,CIV-BLD-1161,exact,2026-05-30,civil,test
dpr_day_20.txt,2026-11-17,"Oil-water separator pit civil works, OWS-2201 (OWS-2201) closed out 13/04/2026",CIV-FDN-1153,exact,2026-04-13,civil,train
dpr_day_02.txt,2026-03-22,"Shell courses 1-2, the storage tank stopped, material shortage at store",STA-TNK-1231,exact,,static_equipment,train
dpr_day_02.txt,2026-03-22,"Grouting, the separator vessel base ring — completed on 4 May 2026",CIV-FDN-1109,exact,2026-05-04,civil,train
dpr_day_05.txt,2026-05-02,"Alignment check, P-1401A/B couplings (P-1401A) in progress, 1 nos out of 2 achieved",STA-MCH-1241,exact,,static_equipment,train
dpr_day_23.txt,2026-12-27,"Erect line 16""-P-1002-A1A, gas service, Unit 1 manifold in progress, 37 of 54 m achieved",PIP-ERC-1315,exact,,piping,dev
dpr_day_08.txt,2026-06-11,"Work front opened for Kerbing around wellhead cellars, Unit 1 on 4 May",CIV-FDN-1111,exact,2026-05-04,civil,train
dpr_day_27.txt,2027-02-19,"Field welds and UT, tank farm manifold, welds 40-52 — commenced 17 Sep",PIP-WLD-1344,exact,2026-09-17,piping,train
dpr_day_17.txt,2026-10-07,"Lay and compact WMM course, road U1 Ch 160-320 — closed out this week",CIV-RDS-1013,exact,,civil,test
dpr_day_08.txt,2026-06-11,"Water fill and calibration strapping, the storage tank — 433 of 1010 m3 done, as of 21 Sep",STA-DRY-1522,exact,2026-09-21,static_equipment,dev
dpr_day_07.txt,2026-05-30,"Work front opened for Transformer plinths and cable trenches, the transformer and on 2026-05-15",CIV-FDN-1162,exact,2026-05-15,civil,train
dpr_day_01.txt,2026-03-11,"Sleeper and column footings, pipe rack Module 1, finished 20 Apr, JMR raised",CIV-FDN-1165,exact,2026-04-20,civil,train
dpr_day_15.txt,2026-09-15,"Transformer plinths and cable trenches, the transformer and is done and signed off",CIV-FDN-1162,exact,,civil,train
dpr_day_09.txt,2026-06-22,"Place and compact selected fill, Unit 1 pad, 1612 of 1900 m3 complete so far, as of 29/03/2026",CIV-FIL-1006,exact,2026-03-29,civil,dev
dpr_day_22.txt,2026-12-17,"Erect 12""-P-2102-A1A, TK-2102 manifold tie-in — 19 of 33 m done",PIP-ERC-1342,exact,,piping,train
dpr_day_10.txt,2026-07-06,"Motor mounting and bolt torque, P-1401A/B, tag P-1401A ongoing",STA-MCH-1242,exact,,static_equipment,train
dpr_day_02.txt,2026-03-22,Rig and set vertical the separator vessel on foundation is done and signed off,STA-SET-1201,exact,,static_equipment,test
